_id,_location,_name,_address,JVFlag,Website,DealerAffiliation,WeChatUrl,Fax,AdministrativeArea,DealerEntity,WeiboURL,DealerNewVehicle,ServicePhoneNumber,ServiceHistoryID,PrimaryPhone,eDaijiaPhone,SalesPhoneNumber,Email,Servicehours,Locality,eDaijiaCustomerID,PostCode,VehicleServices,FCOPhoneNumber,DealerID,eDaijiaFlag,Saleshours,_createtime,_updatetime,_province,_city,_district,_distance,_image
27219,"102.682493,37.888275",武威腾瀚汽车销售服务有限公司,甘肃省武威市凉州区武威工业园区财发汽车城,CAF,,Category2,,0935-2339111,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0935-2339111,,销售:0935-2339000; 服务:0935-2339111,,0935-2339000,wwth318@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",武威,,733000,,,A37921,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:16:03,甘肃省,武威市,凉州区,5916,[]
26752,"104.638129,35.543768",定西恒信美华汽车销售服务有限公司,甘肃省定西市南川经济开发区恒信汽车城,CAF,,Category2,,0932-8367602,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0932-8328000,,销售:0932-8367618; 服务:0932-8328000,,0932-8367618,dxmh_panjunjie@hbhxdl.com.cn,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",定西,,743000,,,A33720,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 16:31:26,甘肃省,定西市,安定区,4241,[]
27052,"106.761038,35.511575",平凉恒信美华汽车销售服务有限公司,甘肃省平凉市崆峒区工业园区东一路,CAF,,Category2,,0933-8695576,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0933-8695556,,销售:0933-8695555; 服务:0933-8695556,,0933-8695555,Gm@33719.caf.so,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",平凉,,7440000,,,A33719,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:22:25,甘肃省,平凉市,崆峒区,9350,[]
27074,"107.625887,35.748234",庆阳志达汽车销售服务有限公司,甘肃省庆阳市西峰区西环路北段,CAF,,Category2,,0934-8614000,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0934-8899997,,销售:0934-8899995; 服务:0934-8899997,,0934-8899995,Zhida_ford@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",庆阳,,745000,,,A23595,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:23:20,甘肃省,庆阳市,西峰区,4640,[]
26533,"100.455475,38.932896",张掖市顺铃汽车销售服务有限公司,张掖市东关汽车市场院内200米,JMC,Category3,,,甘肃,0936-8266226,,"福特经典全顺,福特新世代全顺",,0936-8226545,,销售:0936-8266226;服务:0936-8226545,,mailto:zyslqc@jmc.com.cn,0936-8266226,张掖,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",,734000,"销售,保养,机修,钣喷",,,1326302S,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-07-20 12:55:09,甘肃省,张掖市,甘州区,922,[]
27328,"100.397825,38.937464",张掖宝之福汽车销售服务有限公司,甘肃省张掖市甘州区西三环中段绿洲物流园,CAF,,Category2,,0936-6391665,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0936-8800366,,销售:0936-8881668; 服务:0936-8800366,,0936-8881668,zyfh0936@163.com,"08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00",张掖,,734000,,,A34721,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:07:56,甘肃省,张掖市,甘州区,4678,[]
26672,"104.168097,36.531694",白银良志汽车销售服务有限公司,甘肃省白银市白银区银西工业园车辆检测站对面白银良志福特4S店,CAF,Category2,,,甘肃,0934-8318889,,"全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,0934-8318887,,销售:0934-8318880; 服务:0934-8318887,,152156125@qq.com,0934-8318880,白银,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",,730900,,,,A23219,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-07-20 12:55:09,甘肃省,白银市,白银区,3013,[]
26532,"98.511154,39.743858",甘肃全顺江铃汽车销售服务有限公司酒泉分公司,酒泉市肃州区西郊工业园经入路口,JMC,Category3,,,甘肃,0937-2601926,,"福特经典全顺,福特新世代全顺",,,,销售:0937-2601926,,mailto:gsjq@jmc.com.cn,0937-2601926,酒泉,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",,735000,"销售,保养,机修,钣喷",,,1326301S,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-07-20 12:55:09,甘肃省,酒泉市,肃州区,1911,[]
26905,"98.425694,39.761418",嘉峪关良志酒泉分公司,酒泉市肃州区经八路,CAF,,Category2,,0937-2821777,甘肃,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0937-2821777,,销售:0937-2821777; 服务:0937-2821777,,0937-2821777,124882196@qq.com,;;;;;;,酒泉,,725000,,,A40807,,"08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00",2017-07-20 12:55:09,2017-09-26 16:16:08,甘肃省,酒泉市,肃州区,6706,[]
27327,"102.225333,38.535657",张掖宝之福金昌分公司,甘肃省金昌市河雅路亚通汽车城,CAF,,Category2,,,甘肃,,,"福特福克斯,福特福睿斯,福特金牛座,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特翼搏,福特翼虎,全新福特锐界",0935-8824222,,销售:0935-8824222; 服务:0935-8824222,,0935-8824222,wenhu.zhang@vip.163.com,;;;;;;,金昌,,737100,,,A40819,,"08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00;08:40,18:00",2017-07-20 12:55:10,2017-09-26 14:07:59,甘肃省,金昌市,金川区,3677,[]
27439,"113.70779,22.98178",东莞市福丰汽车有限公司,东莞市南城区莞太路白马路段,"CAF,FCO",,Category1,,0769-22850808,广东,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界,福特F-150猛禽",400-0769-122,,销售:0769-22850001; 服务:400-0769-122; 进口:0769-22850001,,0769-22850001,gm@a05733.caf.so,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",东莞,,523000,,0769-22850001,A05733,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:10,2017-09-26 14:44:36,广东省,东莞市,,6236,[]
27440,"113.854755,23.012665",东莞市冠骏汽车销售服务有限公司,东莞市寮步镇香市路塘唇路段,"CAF,FCO",,Category1,,0769-83236777,广东,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界,全新福特撼路者",0769-83230777,,销售:0769-83230777; 服务:0769-83230777; 进口:0769-83230777,,0769-83230777,sales@dg-ford.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",东莞,,523000,,0769-83230777,A02156,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:10,2017-09-26 14:45:57,广东省,东莞市,,10584,[]
26453,"113.860886,23.016436",东莞市顺特汽车销售服务有限公司,东莞市寮步镇莞樟路塘唇路段57号,JMC,Category3,,,广东,0769-83306778,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺",,0769-83220507,,销售:0769-83307708;服务:0769-83220507,,mailto:dgst@jmc.com.cn,0769-83307708,东莞,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",,523407,"销售,保养,机修,钣喷",,,1215110B,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",2017-07-20 12:55:09,2017-07-20 12:55:09,广东省,东莞市,,11184,[]
26758,"113.881082,23.096372",东莞市骏龙汽车有限公司,东莞市茶山镇博头工业区（即石龙机动车检测站斜对面）,CAF,,Category2,,0769-38822677,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0769-38826777,,销售:0769-38826777; 服务:0769-38826777,,0769-38826777,gm@a34805.caf.so,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",东莞,,523396,,,A34805,,"08:30,17:30;08:30,17:30;09:00,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 16:30:45,广东省,东莞市,,15699,[]
27643,"113.837823,22.900668",东莞星锐大岭山分公司,东莞市大岭山镇莞长路矮岭冚段16号,CAF,Category2,,, 广东,,,"全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,13580887126,,销售热线：0769-85608555;服务热线：13580887126,,Sales@A20396.caf.so,0769-85608555,东莞,,,523833,,,,A45161,,2017-11-03 11:34:02,2017-11-03 11:34:02,广东省,东莞市,,15988,[]
26759,"113.72447,22.828127",东莞市星锐汽车有限公司,东莞市虎门北栅358省道怀德路口,CAF,,Category2,,0769-86092777,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0769-86092666,,销售:0769-86092888; 服务:0769-86092666,,0769-86092888,ford0769@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",东莞,,523925,,,A20396,,"08:30,17:30;08:30,17:30;09:00,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 16:23:50,广东省,东莞市,,21591,[]
26756,"113.798983,22.785104",东莞市福凯汽车销售服务有限公司,东莞市长安镇锦厦社区振安路与一龙路交汇处,CAF,,Category2,,0769-85338221,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0769-82386178,,销售:0769-85339996; 服务:0769-82386178,,0769-85339996,1278246177@qq.com,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",东莞,,523850,,,A32559,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:09,2017-09-26 16:31:02,广东省,东莞市,,26639,[]
26754,"114.045131,22.965488",东莞市博雅贸易有限公司,东莞市常平镇麦元村常东路段（火车东站斜对面）,CAF,,Category2,,0769-81090369,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0769-81090333,,销售:0769-81899666; 服务:0769-81090333,,0769-81899666,dgboya-ford@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",东莞,,523560,,,A12935,,"08:45,18:00;08:45,18:00;09:00,18:00;08:45,18:00;08:45,18:00;08:45,18:00;08:45,18:00",2017-07-20 12:55:09,2017-09-26 16:31:04,广东省,东莞市,,30666,[]
26452,"113.412369,22.555216",中山市江铃汽车销售有限公司,中山市东区长江北路白沙湾工业园金基汽车城第2幢,JMC,Category3,,,广东,0760-88552866,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺",,0760-88552166,,销售:0760-8552866;服务:0760-88552166,,mailto:zsjl@jmc.com.cn,0760-8552866,中山,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",,528411,"销售,保养,机修,钣喷",,,1215109A,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",2017-07-20 12:55:09,2017-07-20 12:55:09,广东省,中山市,,4640,[]
27545,"113.448184,22.530657",中山中裕福达汽车有限公司,中山火炬开发区江陵西路33号,"CAF,FCO",,Category1,,0760-85280218,广东,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界,全新福特撼路者",0760-85280068,,"销售:0760-88588388,0760-88586699; 服务:0760-85280068; 进口:0760-88588388",,0760-88588388,zszyft9@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",中山,,528463,,0760-88588388,A10557,,"08:30,17:30;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 15:28:55,广东省,中山市,,5876,[]
27354,"113.32266,22.57658",中山市精文汽车贸易有限公司,中山市东升镇坦背西二马路177号,CAF,,Category2,,0760-88166290,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0760-88166292,,销售:0760-88166298; 服务:0760-88166292,,0760-88166298,xyang9099@vip.sina.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",中山,,528411,,,A14795,,"08:30,17:30;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:06:41,广东省,中山市,,9743,[]
27353,"113.359155,22.692511",中山黄圃中裕汽车有限公司,中山市黄圃镇兴圃大道中171号,CAF,,Category2,,,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0760-23236999,,销售:0760-23239988; 服务:0760-23236999,,0760-23239988,hpzy_gm@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",中山,,528429,,,A37042,,"08:30,17:30;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:06:44,广东省,中山市,,19761,[]
27355,"113.257753,22.660365",中山小榄中裕汽车有限公司,中山市小榄镇绩西文城东路6号,CAF,,Category2,,0760-22833121,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0760-22282777,,销售:0760-22281777; 服务:0760-22282777,,0760-22281777,xlzyft@126.com,"08:15,18:00;08:15,18:00;08:15,18:00;08:15,18:00;08:15,18:00;08:15,18:00;08:15,18:00",中山,,528400,,,A25656,,"08:30,18:30;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:06:39,广东省,中山市,,21086,[]
27571,"113.468008,22.253473",中山中裕福达坦洲分公司,广东省中山市坦洲镇坦神北路148号第4卡,CAF,,Category2,,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,,,销售热线：0760-86636669,,0760-86636669,sales@A10557.caf.so,中山,,,528436,,,A43702,,,2017-07-20 12:55:10,2017-09-26 13:55:25,广东省,中山市,,30396,[]
27301,"112.065376,22.95208",云浮美轮运福汽车有限公司,广东省云浮市云城区环市东路28号,CAF,,Category2,,0766-8328228,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0766-8328233,,销售:0766-8328222; 服务:0766-8328233,,0766-8328222,yunfu_ford@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",云浮,,527300,,,A23335,,"08:00,20:00;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:09:56,广东省,云浮市,云城区,4639,[]
27300,"111.594692,22.735694",云浮美轮运福罗定分公司,罗定市素龙禾杆垌324国道旁,CAF,,Category2,,0766-3917568,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0766-3917888,,销售:0766-3917888; 服务:0766-3917888,,0766-3917888,gm@a23335.caf.so,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",罗定,,527200,,,A40754,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:10:05,广东省,云浮市,罗定市,4452,[]
27443,"113.121902,23.068894",佛山市南海合福汽车销售服务有限公司,佛山市南海区桂城海八路华南汽车城（谢叠大桥东侧200米）,"CAF,FCO",,Category1,,0757-81238601,广东,,,"全新福克斯RS,福特探险者,福特福克斯ST,特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0757-86269523,,销售:0757-86269521; 服务:0757-86269523; 进口:0757-81238828,,0757-86269521,nanhaihefu@126.com,"08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00;08:00,20:00",佛山,,520000,,0757-81238828,A07139,,"08:30,18:00;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:46:00,广东省,佛山市,南海区,5269,[]
26449,"113.140373,23.072226",佛山市禅铃汽车销售有限公司,广东省佛山市南海区华南汽车城（桂江立交桥侧）,JMC,Category3,,,广东,0757-86318208,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺",,0757-86318369,,销售:0757-86309093;服务:0757-86318369,,mailto:fscl@jmc.com.cn,0757-86309093,佛山,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",,528200,"销售,保养,机修,钣喷",,,1215105B,"08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00;08:30,17:00",2017-07-20 12:55:09,2017-07-20 12:55:09,广东省,佛山市,南海区,5964,[]
27442,"113.141842,22.971354",佛山市金福麟汽车销售服务有限公司,佛山市国际车城南区三座1号,"CAF,FCO",,Category1,,0757-86129999,广东,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界,全新福特撼路者",0757-89960999,,销售:0757-89911111; 服务:0757-89960999; 进口:0757-89911111,,0757-89911111,gm@a24456.caf.so,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",佛山,,528000,,0757-89911111,A24456,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:10,2017-09-26 14:44:25,广东省,佛山市,顺德区,5964,[]
26773,"113.105473,23.094849",佛山市励福汽车有限公司,佛山市南海区大沥镇钟边立交西南侧,CAF,,Category2,,0757-85535777,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0757-85535777,,销售:0757-85535666; 服务:0757-85535777,,0757-85535666,foshanleaf@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",佛山,,528231,,,A35543,,"08:30,18:00;08:30,18:00;09:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:35:59,广东省,佛山市,南海区,8318,[]
26772,"113.183495,23.105494",佛山市励福黄岐分公司,佛山市南海区大沥镇黄岐广佛路黄岐路段133号,CAF,,Category2,,,广东,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0757-85525166,,销售:0757-85525166; 服务:0757-85525166,,0757-85525166,huangqileaf@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",佛山,,528200,,,A40778,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:36:05,广东省,佛山市,南海区,11298,[]
