No,DealerCreatedTime,Point,ZanCount,QQhref,Longitude,Latitude,DealerGuidId,Medal,IS_E,DealerId,Name,DealerTag,Rate,SalesPhone,Address,Website,Email,Summery,ShareToMicroBlog,TianMaoWebsite,CheBaBaWebsite,province,city
G3018,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.096462,24.694232,7a33d9df-d8f3-4f23-8b64-4bf738f3f573,,False,,河池弘池,,0,0778-2301133,广西省河池市金城江区南环路温峒隧道口东侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/hechi/hchchi,hechihongchi@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210648.htm,广西省,河池
G3025,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2450748526&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,111.595773,24.409812,7b8fabb5-1af9-44a0-8a68-3a9f647d535a,,False,,贺州合利诚,,0,0774-5228222,广西壮族自治区贺州市八步区东环路（原八步糖厂址）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/hezhou/hzhlcheng,hc7758258@qq.com,,,,http://www.chebaba.com/dealer_S2015072203439.htm,广西省,贺州
G3028,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.24675,23.700129,b481ec15-4c43-474a-bdd3-ebd592957081,,False,,来宾广利,,0,0772-4823888,广西省来宾市河南工业园天然桥路与来良路交叉口西南角,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/laibin/laibinanli,laibinguangli@dfl.com.cn,,,,,广西省,来宾市
G3020,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=575772246&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.44275,24.379322,fed2c48d-46e8-4cbc-a2f9-0547945d7dd0,,False,,柳州骏朋,,0,0772-8816333,柳州市双拥大道特8号B地块东风日产柳州骏朋专营店,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/liuzhou/lzjpeng,liuzhoujunpeng-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210911.htm,广西省,柳州市
G3012,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2017279618&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.46521,24.316326,1765fc91-e7f8-4316-928f-855a7b088445,,False,,柳州航盛,,0,0772-3160303,广西省柳州市鱼锋区西江路86-91号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/liuzhou/lzhsheng,liuzhouhangsheng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210373.htm,广西省,柳州市
G3006,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=17709136&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.465953,22.814027,b4a79360-8562-4395-8ac5-beb09725d515,,False,,南宁广缘仙葫,,0,0771-8051900,南宁市青秀区仙葫大道中14号（天池山对面）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/nanning/nngyxhu,17709136@qq.com,,,,http://www.chebaba.com/dealer_S2015072210398.htm,广西省,南宁市
G3001,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2210950773&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.294375,22.759333,1e90e397-be1b-42fd-9648-112d866b9134,,False,,南宁弘帆,,0,0771-4920111,南宁市国凯大道2-6号（国凯大道与钦州路交汇处）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/nanning/nnhfan,nanninghongfan@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210406.htm,广西省,南宁市
G3005,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=529030688&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.268263,22.783159,b99ea6c8-c59b-42a4-a445-a343834dfff2,,False,,南宁弘天,,0,0771-4950800,广西南宁市南站大道16号南站汽车城,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/nanning/nnhtian,693195914@qq.com,,,,http://www.chebaba.com/dealer_S2015072210771.htm,广西省,南宁市
G3003,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=201717812&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.276775,22.860133,a2750508-0deb-4372-bbe8-9219333a2da2,,False,,南宁广缘,,0,0771-3211182,广西南宁市高新区科园大道45-1号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/nanning/nngyuan,nanningguangyuan@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210392.htm,广西省,南宁市
G3002,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=48680824&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.370931,22.868666,7d5b488d-c453-428b-a83e-512e58c6a584,,False,,南宁瑞帆,,0,0771-13132811611,广西壮族自治区南宁市秀厢大道199号金源汽车城(邕宾立交旁),http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/nanning/nnrfan,nanningruifan@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210451.htm,广西省,南宁市
G3019,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1773255162&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,108.642172,21.945828,fddf69bc-418f-4021-9ced-117f288e5f83,,False,,钦州广缘金海湾,,0,0777-2899848,广西钦州市钦南区金海湾东大街95号（北部湾建材城旁）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/qinzhou/qzgyjhwan,398504242@qq.com,,,,http://www.chebaba.com/dealer_S2015072210745.htm,广西省,钦州市
G3017,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=790247384&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,111.266744,23.49592,d2f3ad6a-2087-478d-bcba-6a780d37db61,,False,,梧州合利丰,,0,0774-3897888,梧州市长洲区平浪村下平五组大垌冲东风日产合利丰专营店,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/wuzhou/wzhlfeng,wuzhouhelifeng-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210638.htm,广西省,梧州市
G3026,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.13313,22.624212,4f39b98a-9706-4a42-9d12-3c439d6f1850,,False,,玉林汇利成,,0,0775-2263818,广西壮族自治区玉林市城西开发区金龙大转盘南侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/yulin/ylhlcheng,yulinhuilicheng@dfl.com.cn,,,,http://www.chebaba.com/dealer_S20160410307739.htm,广西省,玉林市
G3013,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2915111955&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.182968,22.661943,41c56182-1816-4436-96fc-9a83fd7d3ba6,,False,,玉林弘鹏,,0,0775-2689866,玉林市二环路名山镇绿杨养马坡开发区,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guangxi/yulin/ylhpeng,yulinhongpeng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210288.htm,广西省,玉林市
J2617,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=289009500&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.005521,26.277356,af9846e0-6069-4b49-a419-134b302a7daa,,False,,安顺恒信东顺,,0,0853-3738666,贵州省安顺市西秀工业园区两六路,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/anshun/ashxdshun,,,,,http://www.chebaba.com/dealer_S2015072201014.htm,贵州省,安顺市
J2616,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=702131741&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,105.395477,27.268004,f33fc7da-c91e-4040-9044-ca4736a85da6,,False,,毕节佰润,,0,0857-8916666,毕节市碧阳大道小坝路口旁,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/bijie/bjbrun,,,,,http://www.chebaba.com/dealer_S2015072201016.htm,贵州省,毕节市
J2620,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=990963600&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,107.521478,26.302111,7f2dee25-4030-45d8-aefe-83a4756cb170,,False,,都匀东风南方万胜,,0,0854-8333399,贵州省都匀市开发区纬八西路南侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/duyun/dynfws,duyundongfengnanfangwansheng@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201323.htm,贵州省,都匀市
J2621,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.636936,26.598363,97a48cf0-5c55-4557-83e7-9f063b15e8fb,,False,,贵阳广汇华跃,,0,0851-84723222,贵州省贵阳市金阳大道南段118号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/guiyang/gyghhyue,guiyangguanghuihuayues@dfl.com.cn,,,,http://www.chebaba.com/dealer_S20160615407487.htm,贵州省,贵阳市
J2605,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=273086734&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.694162,26.565346,8ad599c9-2598-4f8e-bc78-b34d34d4d42e,,False,,贵阳东风南方黔兴,,0,0851-85115111,贵阳市贵黄大道前段31号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/guiyang/gyqxing,273086734@qq.com,,,,http://www.chebaba.com/dealer_S2015072210689.htm,贵州省,贵阳市
J2601,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=474614824&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.750147,26.40447,072566fb-fbbf-42a7-831f-dc466591d3e9,,False,,贵阳乾通,,0,0851-3813222,贵阳市孟关国际汽贸城,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/guiyang/gyqtong,guiyangqiantong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210565.htm,贵州省,贵阳市
J2613,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=520090757&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,107.886203,26.52931,d24c7297-44e8-4749-8d05-ddeee0a772a8,,False,,凯里通源,,0,0855-8589777,贵州省凯里市经济开发区开元大道33号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/kaili/kltyuan,kailitongyuan@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210757.htm,贵州省,凯里市
J2614,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=495430&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.90112,26.54948,071eb493-83d0-4d9d-abd3-14374b16aff6,,False,,六盘水东风南方黔旺,,0,0858-8165111,贵州省六盘水市红桥新区政府,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/liupanshui/lpsqwang,Liupanshuidongfengnanfangqianwang@dfl.co,,,,http://www.chebaba.com/dealer_S2015072210787.htm,贵州省,六盘水市
J2618,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2692538192&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.172021,27.690628,fd75a04f-7857-4b7a-8702-b5fdbacc7bd0,,False,,铜仁恒信东顺万山,,0,0856-3235111,贵州省铜仁市万山区谢桥新区塘家寨村火焰塘村民组63号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/tongren/trhxdxwshan,1061776000@qq.com,,,,http://www.chebaba.com/dealer_S2015072201041.htm,贵州省,铜仁市
J2615,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1574942426&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.864912,25.130272,c9da28e6-f94a-4419-888f-ba7010ef09b9,,False,,兴义恒信东顺,,0,0859-3734777,贵州省兴义市木贾办事处（木贾物流园内）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/xingyi/xyhxdshun,1574942426@qq.com,,,,http://www.chebaba.com/dealer_S2015072210932.htm,贵州省,兴义市
J2611,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1045314429&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.94278,27.72635,4c94ede5-e773-4e3b-a57a-5671e3f47e50,,False,,遵义汇川,,0,0851-28455555,贵州省遵义市汇川区董公寺镇210国道西侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/zunyi/zyhchuan,zunyihuichuan@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210298.htm,贵州省,遵义市
J2619,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.880102,27.612904,755a5778-5640-46d3-bf18-31fcc9cee3c0,,False,,遵义东风南方黔发,,0,0852-7700158,贵州省遵义市遵义县龙坑镇中山社区宏达新苑,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/guizhou/zunyi/zyqfa,zunyidongfengnanfangqianfa@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201040.htm,贵州省,遵义市
G3113,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=289254179&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.618836,19.527467,52fc475b-30fa-406b-b722-d3cba56bfd3e,,False,,儋州东风南方军屯海兴,,0,0898-36920666,海南省儋州市那大城区园地西路火车站站前广场,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/danzhou/dzjthxing,ctj301@163.com,,,,http://www.chebaba.com/dealer_S2015072201057.htm,海南省,儋州市
G3103,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=337098258&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.275486,20.001715,a13d2638-11ff-40ce-859a-ac9538b211f5,,False,,海口东风南方海神,,0,0898-68606090,海南省海口市南海大道西延线秀英动车站向西800米,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/haikou/hkhshen,dfnfhaishen@126.com,,,,http://www.chebaba.com/dealer_S2015072201005.htm,海南省,海口市
G3102,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1871374274&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.425817,19.997418,afe57579-8985-4f04-8c65-410a6ac731b4,,False,,海口东风南方海龙,,0,0898-65961316,海南省海口市美兰区琼山大道292号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/haikou/hkhlong,1871374274@qq.com,,,,http://www.chebaba.com/dealer_S2015072210697.htm,海南省,海口市
G3101,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2830627991&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.322745,20.001825,576c65e7-77eb-4e12-89d6-66f4fbbcde56,,False,,海口东风南方海鹏专营店,,0,0898-66826518,海口市南海大道65号（京江广场旁）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/haikou/hkhpeng,haikouhaipeng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210331.htm,海南省,海口市
G3112,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.475973,19.289837,a34208ae-77b1-44e6-91a7-93b4e701d01f,,False,,琼海东风南方海豹,,0,0898-62936188,海南省琼海市嘉积镇泮水工业区,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/qionghai/qhdfnfhbao,qionghaidongfengnanfanghaibao@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201337.htm,海南省,琼海市
G3111,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=527480203&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,109.584145,18.285944,de4faf15-8fbc-4f1e-822c-49adff6b8946,,False,,三亚东风南方海燕,,0,0898-38210998,海南省三亚市迎宾路496号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hainan/sanya/syhyan,n@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210376.htm,海南省,三亚市
B1046,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1063405064&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,114.930697,38.547497,9386f0e8-95e4-4121-aef5-3c4a6a56694e,,False,,保定东风南方定州,,0,0312-6732555,河北省定州市唐河循环经济产业园区,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/bddfnfdzhou,baodingdongfengnanfangdingzhou@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201325.htm,河北省,保定市
B1043,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,115.971035,39.494232,f81bfb2a-af8f-48f7-bf17-dad211125b78,,False,,保定东风南方涿州,,0,0312-3669210,保定市涿州市城西北街38号（西关交警大队北行200米路西）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/bddfnfzzhou,baodingdongfengnanfangzhuozhou@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201300.htm,河北省,保定市
B1025,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1092324529&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,115.499711,38.823412,3a67142f-efa8-4d8f-bf4a-8aa2cdd79bc2,,False,,保定轩宇久久,,0,0312-2092688,保定市南二环路2100号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/bdxyjjiu,Baodingxuanyujiujiu@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210440.htm,河北省,保定市
B1012,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=624655470&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,115.474043,38.91038,e7ce68cd-5d3e-479d-8f3a-bd620d1b0ea3,,False,,保定力宏,,0,0312-7500088，0312-7500089,保定市朝阳北大街1298号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/bdlhong,baodinglihong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210395.htm,河北省,保定市
B1036,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2038018241&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,115.53212,38.92372,52c9595b-8a58-4c54-b10c-f8e5fa74c58f,,False,,保定东风南方和顺,,0,0312-5922288,河北省保定市北市区北三环铁道桥西行666米路北,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/bdhshun,baodingdongfengnanfangheshun@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210783.htm,河北省,保定市
B1035,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2535790646&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,115.915865,39.34448,78d30f1d-f940-423e-bac3-c6f579c98498,,False,,高碑店庞大庆源,,0,0312-2847888,河北省保定高碑店市车辆管理所对面（庞大庆源专营店）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/baoding/gbdpdqyuan,gaobeidianpangdaqingyuan@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210780.htm,河北省,保定市
B1049,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,116.162735,38.447291,a4a0eb4e-e3df-4ef7-9c15-fab0eff36e33,,False,,河间东风南方泰丽,,0,0317-8233555,河北省沧州市河间瀛州经济开发区,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/cangzhou/hjdfnftli,hejiandongfengnafnangtaili@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2016023383923.htm ,河北省,沧州市
B1039,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2313988154&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,116.087815,38.736647,a83958c7-3b37-439f-9a99-ec69743184bb,,False,,沧州东风南方任丘,,0,0317-5811111,任丘市西环路西侧雁翎路南侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/hebei/cangzhou/czrqiu,cangzhoudongfengnanfangrenqiu-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201099.htm,河北省,沧州市
