Id,DealerSN,DisName,CityID,Tel,Sales_tel,open_service,Lng,Lat,Address,Dealer_type,DisSort
11778,D3746,内江利恒孚车业有限公司,11778,0832-2150123,0832-2203123,0,105.018445,29.582664,内江市市中区城西工业园区第7栋厂房,1,4s店
11763,D3729,南充天成实业有限公司,11763,0817-2536666,0817-2538888,0,106.058915,30.885639,四川省南充市顺庆区潆溪工业园,1,4s店
11772,D3739,南充弘博天成车业有限公司,11763,0817-3392222,0817-3391111,0,106.180015,30.773748,南充市高坪区航空港国际汽车城,1,4s店
11776,D3743,攀枝花明嘉皓升汽车销售服务有限公司,11776,0812-2235949,0812-2262468,0,101.738871,26.500699,攀枝花市仁和区渡仁西线田房箐,1,4s店
11774,D3741,遂宁市瑞现车业有限公司,11774,0825-2327999,0825-2327111,0,105.573208,30.462363,遂宁市船山区中国西部现代物流港内,1,4s店
11762,D3728,西昌鸿源天瑞汽车销售服务有限公司,11762,0834-2196686,0834-2192345/0834-2198686,0,102.262051,27.883113,四川省凉山州西昌市航天大道52号,1,4s店
12250,D3754,雅安市京通飞跃汽车销售服务有限公司,12293,0835-2618222,0835-2618111,0,102.960471,29.996655,雨城区多营镇下坝村三组,2,4s店
12293,D3745,雅安乾康汽车销售服务有限责任公司,12293,0835-2618222,0835-2618111,0,102.960285,29.996639,四川省雅安市雨城区多营镇下坝村三组,1,4s店
11768,D3735,宜宾尚远车业有限责任公司,11768,0831-8280003,0831-8280001,0,104.643274,28.758381,"四川省宜宾市翠屏区蜀南大道西段1号 
",1,4s店
11773,D3740,资阳港宏泰瑞汽车销售服务有限公司,11773,028-26571818,028-26736777,0,104.615485,30.115011,资阳市雁江区外环路南段宰山村四社、七社,1,4s店
11760,D3725,自贡市新成车业有限责任公司,11760,0813-2630560/0813-2627666,0813-2638000,0,104.715783,29.336075,四川省自贡市贡井区南环路川南汽贸城C2-02,1,4s店
12066,D6117,拉萨康达汽车销售服务有限公司,12066,0891-6289788,0891-6862281/0891-6289768,0,91.017739,29.644726,西藏自治区拉萨市拉贡路3号,1,4s店
12061,D6021,新疆银丰汽车销售服务有限公司,12061,0997-6159999,0997-6157777,0,80.252215,41.228494,新疆阿克苏市阿温大道大欣汽车城,1,4s店
12153,S6016,阿克苏市宝行进口小汽车修理厂,12061,0997-2519081/2518339, ,0,80.287349,41.187293,新疆阿克苏市中原南路农1师老干所宝通丰田修理厂院内,4,维修站
12060,D6020,昌吉庞大全汇汽车销售服务有限公司,12060,0994-2707895,0994-2707888,0,87.261741,44.033717,新疆昌吉市乌伊西路九家沟机动车交易市场内,1,4s店
12063,D6023,新疆天汇华鹏汽车销售服务有限公司,12063,0902-6989555,0902-6979999,0,93.583353,42.880844,新疆哈密市广东工业园区,1,4s店
12119,D6030,和田弘宇车业有限公司,12119, ,0903-7777001,0,80.303955,41.153895,京通大道111号,2,4s店
12202,D6032,喀什汇通北现汽车销售服务有限公司,12202,0998-6879999,0998-6877777,0,76.019686,39.432703,国际汽车城内,2,4s店
12059,D6019,克拉玛依天捷汽车销售服务有限公司,12059,0990-6246991,0990-6246969,0,84.906983,45.565306,克拉玛依市克拉玛依区西环路甲2号,1,4s店
12058,D6018,新疆永达汽车销售服务有限公司,12058,0996-2162888,0996-2155555,0,86.22236,"41.720975

",新疆库尔勒市石化大道74号神州国际汽车城A区1号,1,4s店
12065,D6027,新疆嘉丰汽车销售服务有限公司,12065,0992-6839999,0992-6837777,0,84.9049,44.413613,奎屯市南环西路104号,1,4s店
12331,D6035,石河子市鸿禧汽车销售服务有限公司,12331,0993-2517999,0993-2605688,0,86.07839,44.243528,南山新区火炬路131-4号,1,4s店
12056,D6016,新疆捷康汽车销售服务有限公司,12218,0991-6660555,0991-6660777,0,87.598217,43.881749,乌市鲤鱼山北路1号,1,4s店
12057,D6017,新疆博望得驰汽车销售服务有限公司,12218,0991-4521100,0991-4837888,0,87.606652,43.817505,新疆乌鲁木齐市河滩北路34号,1,4s店
12062,D6022,新疆天汇华嘉汽车销售服务有限公司,12218,0991-6886969,0991-6886868,0,87.63396,43.950374,新疆乌鲁木齐市米东区振兴南路289号,1,4s店
12218,D6033,新疆路通盛达汽车销售服务有限公司,12218,13209973033,13209971200,0,87.612086,43.860943,新疆乌鲁木齐市水磨沟区南湖北路816号2号展厅,1,4s店
12248,D6034,新疆路通腾达汽车销售服务有限公司,12218,0991-3151119,0991-3151116,0,87.493954,43.884405,乌鲁木齐市新市区北站东路517-1号,2,4s店
12064,D6024,新疆宏威汽车销售服务有限公司,12064,0999-8888155,0999-8888166,0,81.306439,43.950935,新疆伊宁市解放西路380号上海城,1,4s店
12136,S3819,云南交通技师学院安大汽车修理厂,12136,0871-68781111, ,0,102.49921,24.934623,云南省安宁市安温路12号,4,维修站
11791,D3826,保山天马源汽车销售服务有限公司,11791,0875-2136801,0875-2136800,0,99.202186,25.140323,云南省保山市隆阳区下村工业园区内（惠通路）,1,4s店
11790,D3825,楚雄艺龙汽车销售服务有限公司,11790,0878-3381122,0878-3381123,0,101.575533,25.058209,楚雄市开发区程家坝收费站旁,1,4s店
11785,D3819,大理博源汽车销售服务有限公司,11785,0872-2326309,0872-2317071,0,100.268954,25.604038,云南省大理市苍山东路510号,1,4s店
11786,D3821,瑞丽市景泰汽车贸易有限公司,11786,0692-2271666,0692-2919888,0,98.554544,24.423388,云南省德宏傣族景颇族自治州芒市机场大道中段（金水驾校对面）,1,4s店
10527,D1808S02,裕隆建水店,10527,,0873-7888818,0,102.818643,23.615887,云南省红河州建水县建水大道西林寺坡头,5,卫星店
11788,D3823,开远市裕隆汽车贸易有限公司,11788,0873-3026266,0873-3026277,0,103.28998,23.710021,云南省红河州开远市东联村政府为民楼旁,1,4s店
12339,D3837,红河州嘉华永泽汽车贸易有限公司,11788,0873-3169599,0873-3944885,0,103.372489,23.388016,云南省红河州蒙自市天马路延长线,1,4s店
11782,D3816,云南鑫源汽车销售有限公司,11789,0871-65636088,0871-65636288,0,102.75735,25.070328,云南省昆明市白龙路500号,1,4s店
11783,D3817,云南宝龙汽车销售服务有限公司,11789,0871-68322446,0871-8318888,0,102.674992,25.072218,昆明市二环西路黄土坡立交桥旁,1,4s店
11789,D3824,云南庞大兴业汽车销售服务有限公司,11789,0871-67285566,0871-67288866,0,102.774199,24.948851,云南省昆明市新亚洲体育城星耀体育中心星耀体育场南馆,1,4s店
11792,D3827,云南星瑞达毅汽车销售有限公司,11789,0871-66392579,0871-66392577,0,102.853784,24.915842,昆明经开区新加坡工业区Ⅱ-3-1号,1,4s店
11796,D3832,云南凯源汽车销售有限公司,11789,0871-68236655,0871-68236677,0,102.665678,25.033257,云南省昆明市明波积善村明波汽车自选展场内,1,4s店
11798,D3834,昆明协丰汽车销售有限公司,11789,0871-63585699,0871-63557088/0871-63557288,0,102.774292,25.004819,昆明市官渡区小板桥街道办鸣泉社区居委会彩云北路2714号（朱家村立交桥旁）,1,4s店
12213,D3836,丽江兴鑫汽车销售服务有限公司,12213,0888-5390777,0888-5107669,0,100.233516,26.8511,丽江市古城区香格里大道南段万通汽车城,2,4s店
12344,D3838,临沧荣宝汽车销售服务有限公司,12344,0883-2159677,0883-2159977,0,100.113556,23.927121,云南省临沧市临翔区文伟村南亚汽车主题园北京现代店,1,4s店
11794,D3829,普洱普龙汽车销售服务有限公司,11794,0879-2815222,0879-2855222,0,100.981484,22.803483,普洱市思茅区白云路北侧（北连接线）,1,4s店
11795,D3831,云南北汽鹏龙瑞桓汽车销售服务有限公司   ,11795,0874-3517701,0874-3512588,0,103.827788,25.531526,云南省曲靖市珠江源大道（瑞和新城旁）,1,4s店
11797,D3833,云南鹏龙华昌汽车销售服务有限公司,11795,0874-3987000,0874-3980111,2,103.831825,25.479512,云南省曲靖市麒麟区靖江路金江大道中段金江汽车园内,1,4s店
11793,D3828,文山州大田汽车销售服务有限公司,11793,0876-2667377,0876-2668889,0,104.28567,23.326089,文山州文山市城南文山国际汽车城SA07,1,4s店
11799,D3835,西双版纳鑫悦驰汽车销售服务有限公司,11799,0691-2751555,0691-2751222,0,100.756695,22.017112,云南省西双版纳景洪工业园区南溪大道5号，北京现代鑫悦店,2,4s店
12137,S3823,迪庆州兴荣汽车工贸有限责任公司,12137,0887-8222223, ,0,99.705302,27.834688,云南省迪庆州香格里拉县建塘镇金沙路59号,4,维修站
11784,D3818,云南玉溪诚远汽车销售服务有限公司,11784,0877-2077119,0877-2077211,0,102.531001,24.328427,云南省玉溪市红塔区腾霄路4号,1,4s店
11787,D3822,昭通市和熠汽车服务有限责任公司,11787,0870-2220382,0870-2220375,0,103.71305,27.330932,云南省昭通市昭阳区团结路向西延伸段,1,4s店
10504,D1201S01,韩通城北店,12186,,0571-89915788,0,120.109953,30.32773,杭州市石祥西路186号,5,卫星店
11585,D3216,浙江韩通汽车有限公司,12186,0571-86016000,0571-86015999,0,120.24849,30.295391,杭州市艮山东路196号,1,4s店
11590,D3223,浙江元通通达汽车有限公司,12186,0571-82870999,0571-82879999,0,120.298219,30.229854,杭州市萧山区通惠北路1289号,1,4s店
11606,D3245,浙江金凯汽车销售服务有限公司,12186,0571-82818111,0571-82803333,0,120.258412,30.180438,浙江省杭州市萧山区城厢镇萧杭路43号（五七路口）,1,4s店
11610,D3250,浙江元通全通汽车有限公司,12186,0571-28866000,0571-28866222,0,120.171194,30.336302,杭州石祥路196号,1,4s店
11613,D3253,浙江和诚西现汽车有限公司,12186,0571-87653118,0571-87653111,0,120.094006,30.262144,浙江省杭州市西溪路661-2号,1,4s店
11625,D3267,杭州宝盈汽车销售服务有限公司,12186,0571-88578866,0571-88578899,0,120.263517,30.411049,余杭区星桥北路70号,1,4s店
11627,D3269,临安元通元信汽车有限公司,12186,0571-61089966,0571-61089977,0,119.692436,30.213236,临安市玲珑街道玲珑大道无门牌1（华兴汽车城13号）,1,4s店
11628,D3270,浙江中轿禾现汽车有限公司,12186,0571-89362699,0571-89362688,0,120.291585,30.35642,杭州市余杭区乔司医院对面（跨航海路）,1,4s店
11633,D3275,桐庐海昌汽车有限公司,12186,0571-69877999,0571-69878999,1,119.766455,29.827826,桐庐县经济开发区凤川汽车城,1,4s店
11635,D3277,浙江元通富现汽车有限公司,12186,0571-61799333,0571-63370666,0,119.936351,30.095673,浙江省杭州市富阳区银湖街道金桥北路961号,1,4s店
11638,D3280,杭州昌鸿汽车销售服务有限公司,12186,0571-56099999,0571-56099888,0,120.234006,30.22263,浙江省杭州市滨江区西行街道七甲闸社区四组26号,1,4s店
12186,T3216,浙江韩通汽车有限公司城南分公司,12186,0571-86637356, ,0,120.192653,30.237285,浙江省杭州市秋涛路292号,3,维修站
11592,D3226,湖州中北汽车销售服务有限公司,11637,0572-2691999,0572-2691000,0,120.147076,30.853135,浙江省湖州市三里桥路685号,1,4s店
11620,D3262,湖州中现汽车销售服务有限公司,11637,0572-6620999,0572-6620111,0,119.957553,30.98065,浙江省湖州市长兴县李家巷工业集中区（104国道旁）,1,4s店
11621,D3263,湖州中建汽车销售服务有限公司,11637,0572-5137829,0572-5137828,0,119.69686,30.655287,浙江省湖州市安吉县递铺镇古鄣东路2号建平车城1号展厅,1,4s店
11637,D3279,德清嘉和汽车销售服务有限公司,11637,0572-8281919,0572-8839088,0,120.030053,30.552455,浙江省德清县武康镇德清大道778号（杭宁高速德清秋山出口处）,1,4s店
11589,D3221,嘉兴市金腾汽车销售服务有限公司,11589,0573-82226868/0573-83916868,0573-82225666,0,121.072449,30.661655,嘉兴市二环西路2130号,1,4s店
11603,D3238,海宁市浩通汽车销售服务有限公司,11589,0573-87000666,0573-87262000,0,120.673164,30.538467,浙江省海宁经济开发区双龙路7号(海宁大道与洛隆路交叉口),1,4s店
11608,D3248,桐乡市兴田汽车销售服务有限公司,11589,0573-88261999,0573-88191888,0,120.558591,30.6127,浙江省桐乡市庆丰南路735号,1,4s店
11630,D3272,嘉兴和诚嘉现汽车销售服务有限公司,11589,0573-83991616,0573-83991919,0,120.817721,30.732898,嘉兴市广益路汽车商贸园内汽车A厅271#,1,4s店
11640,D3284,平湖市百盈汽车有限公司,11589,0573-85276999,0573-85276666,0,121.05367,30.682956,平湖市当湖街道高桥北东侧500米,1,4s店
11641,D3285,海盐诚通汽车销售服务有限公司,11589,0573-86055000,0573-86099000,0,120.91404,30.519721,海盐县武原街道顺风路77号,1,4s店
12133,S3223,建德市汽车修配厂,12133,0571－64701315,  ,0,119.292849,29.462625,浙江省建德市新安江新衢(qú)路17号,4,维修站
11588,D3220,金华金京汽车贸易有限公司,12220,0579-82420555,0579-82420728,0,119.669844,29.125674,浙江省金华市环城北路道院塘,1,4s店
11605,D3243,东阳市京达汽车销售有限公司,12220,0579-86880205,0579-86880206                                                   ,0,120.215223,29.269252,东阳市城南西路白殿村,1,4s店
11609,D3249,浙江韩龙汽车销售服务有限公司,12220,0579-87510666,0579-87510888,0,120.010948,28.905543,浙江省永康市西城新区灵石路66号,1,4s店
11624,D3266,义乌市京皓汽车销售服务有限公司,12220,0579-89919229,0579-89916666,0,120.070074,29.358743,义乌市后宅街道城北路J179号,1,4s店
11626,D3268,浦江金瑞汽车销售服务有限公司,12220,0579-88081009,0579-88081166,0,119.922154,29.467412,浙江省浦江县亚太大道607号,1,4s店
11634,D3276,金华金唯汽车贸易有限公司,12220,05798-2257930,0579-82257060,0,119.653489,29.071576,金华市双龙南街新农贸市场旁,1,4s店
11642,D3288,义乌市勤和行汽车销售服务有限公司,12220,0579-85336779,0579-85336666,0,120.042665,29.305897,浙江省义乌市稠江街道西城路1239号,1,4s店
12220,D3291,兰溪市立丰行汽车销售服务有限公司,12220,0579-83867777,0579-88556666,0,119.454361,29.225651,兰溪市兰江街道金角路508号,2,4s店
12271,D3295,义乌市赛德现汽车销售服务有限公司,12220,0579-89919229,0579-89916666,0,120.070074,29.358743,后宅街道城北路J179号,2,4s店
12273,D3294,义乌市勤丰行汽车销售服务有限公司,12220,579-85569999,579-85039777,0,120.0532611258,29.2983123629,浙江省义乌市稠州西路281号,1,4s店
12330,D3293,武义大昌汽车贸易有限公司,12220,0579-87672277,0579-87672688,0,119.84058,28.915357,武义县白洋街道白溪村村民委员会综合楼,1,4s店
10531,D1221S01,伊翔缙云店,10531,,0578-3216666,0,120.06998,28.643468,缙云县五号云镇大桥南路423,5,卫星店
11601,D3236,丽水市伊翔汽车销售服务有限公司,10531,0578-2213333,0578-2212222,0,119.927562,28.462762,丽水市丽阳街518号,1,4s店
11629,D3271,丽水市红旭汽车销售服务有限公司,10531,0578-2265555,0578-2078888,0,119.962397,28.479019,丽水市莲都区汽车市场4S区C地块,1,4s店
10532,D1203S01,海达鄞州店,12353,,0574-28804888,0,121.59470811,29.8180954,宁波鄞州下应北路678号,5,卫星店
10533,D1226S01,联众镇海店,12353,,0574-86660756,0,121.678611,29.9566666,镇海区蛟川街道俞范东路368号1幢1号,5,卫星店
11586,D3218,宁波海达京汉汽车销售服务有限公司,12353,0574-87660290,0574-87380399,0,121.582689,29.902798,浙江省宁波市江北区大庆北路542号,1,4s店
11591,D3224,宁波天源汽车销售服务有限公司,12353,0574-87053922,0574-87023218,0,121.582733,29.848871,宁波市环城南路东段969号,1,4s店
11595,D3229,慈溪市京通汽车销售服务有限公司,12353,0574-63989828,0574-63989555,0,121.266998,30.185566,浙江省慈溪市担山路118号,1,4s店
11604,D3241,宁波联众汽车销售服务有限公司,12353,0574-86817000,0574-86051111,0,121.823874,29.920016,宁波北仑大港一路56号,1,4s店
11612,D3252,余姚舜驰汽车销售服务有限公司,12353,0574-62530399,0574-62535888,0,121.167771,30.09389,余姚市新建北路529号,1,4s店
11618,D3259,宁波市翔源汽车销售服务有限公司,12353,0574-83526999,0574-83526988,0,121.474282,29.366783,宁波市宁海县梅林高速出口湖二路汽车城,1,4s店
11632,D3274,宁波市象山海达顺通汽车销售服务有限公司,12353,0574-25737999,0574-25739999,0,121.899126,29.420068,象山城南高新创业园车城路8号,2,4s店
11636,D3278,慈溪市嘉顺汽车销售服务有限公司,12353,0574-63116555,0574-63003999,0,121.314066,30.180016,慈溪市逍林镇新园村汽车城,1,4s店
11639,D3283,奉化鑫远达汽车销售有限公司,12353,0574-56570777/0574-56570999,0574-56570888,0,121.414277,29.720911,奉化市江口创意园区葭浦路2号,2,4s店
12353,D3286,宁波新众汇汽车销售服务有限公司,12353,0574-86005555,0574-86001111,0,121.689871,29.912354,小港纬十路585号,1,4s店
11600,D3234,浙江君悦汽车有限公司,11600,0570-8559888,0570-8559999,0,118.910071,28.94076,浙江省衢州市经济开发区建新路399号,1,4s店
11631,D3273,衢州恒大汽车销售服务有限公司,11600,0570-4989555,0570-4989999,0,118.681727,28.771276,江山市双塔街道塔东村百廿秤112号,1,4s店
10530,D1240S01,广成八达新昌店,10530,,0575-83561111,0,120.940066,29.493006,新昌县羽林街道青山头（汽车东站边）,5,卫星店
11594,D3228,绍兴海潮汽车销售有限公司,10530,0575-88911666,0575-88911888,0, 120.55402,29.997203,绍兴市越城区城南大道延伸段1507号（新西站斜对面）,2,4s店
11596,D3230,浙江瑞源汽车有限公司,10530,0575-82717999/0575-82717110,0575-82717888,0,120.92006,30.063833,上虞市汽车市场内（329国道小越岭下）,1,4s店
11599,D3233,绍兴袍江韩通汽车有限公司,10530,0575-88176000,0575-88175858,0,120.617358,30.099975,绍兴袍江康宁东路3号,2,4s店
11615,D3255,嵊州广成八达汽车销售有限公司,10530,0575-83563333,0575-83561111,0,120.838562,29.639821,浙江省嵊州市嵊州大道八里洋段（八达汽车广场）,1,4s店
11593,D3292,台州市万阳汽车有限公司,11593,0576-89823000,0576-89885000,0,121.255202,28.654071,黄岩区西城街道梅园新村45号,2,4s店
11597,D3231,台州市泽宇汽车有限公司,11593,0576-82929999,"0576-82928888/
0576-82927777",0,121.390895,28.566368,台州市路桥区公园路555号,1,4s店
11607,D3247,台州台运汽车销售服务有限公司,11593,0576-85195999,0576-85195888,0,121.152325,28.819066,临海市江南大道788号,1,4s店
11614,D3254,温岭市泽行汽车销售服务有限公司,11593,0576-81628555,0576-81622888,0,121.394629,28.410503,浙江省温岭市城东街道横山头村,1,4s店
11619,D3261,台州元现汽车有限公司,11593,0576-89013911,0576-89017777,0,121.409697,28.671677,台州椒江区学院路328号,1,4s店
12324,D3287,玉环县泽一汽车销售服务有限公司,11593,0576-89909555,0576-89922777,0,121.25083,28.15278,玉环县黄泥坎村中石化加油站旁边,1,4s店
11587,D3219,温州市奥奔汽车有限公司,12278,0577-86729555,0577-86729666,0,120.671937,27.96668,温州市瓯海大道378号,1,4s店
11598,D3232,瑞安市红日汽车销售服务有限公司,12278,0577-65199888,0577-65199999,0,120.679435,27.796181,浙江省莘塍镇仙甲村（工业园区）,1,4s店
11602,D3237,乐清市大江汽车销售有限公司,12278,0577-27891222,0577-27879999,0,120.970574,28.105527,浙江省乐清市乐成镇宁康西路353号,1,4s店
11611,D3251,温州红盈汽车销售服务有限公司,12278,0577-86658880,0577-86655555,0,120.831334,27.959126,浙江省温州市龙湾区机场大道1355号,1,4s店
11617,D3257,苍南冠隆汽车销售服务有限公司,12278,0577-68870888,0577-68756666,0,120.44351,27.537846,温州苍南县灵溪镇建兴东路（浙闽物流中心对面）,1,4s店
11622,D3264,温州金昌汽车销售服务有限公司,12278,0577-85506333,0577-81233333,0,120.756378,27.974943,温州经济技术开发区温州大道45号,1,4s店
11623,D3265,温州晨光集团平阳骏达汽车有限公司,12278,0577-63071222,0577-63071555,0,120.467653,27.572875,平阳萧江镇104国道与世纪大道交叉口,1,4s店
12278,D1204S01,奥奔江滨店,12278,,0577-88131313,0,120.708964,28.02065,浙江省温州市鹿城区江滨东路罗湾锦园5幢107-116号,1,4s店
12132,S3220,象山元通汽车维修有限公司,12132,0574--65789999, ,0,121.890136,29.44583,浙江省象山县丹城丹山路1号圆通修理厂,4,维修站
12134,S3227,新昌县新世纪汽车维修有限公司,12134,0575-86237722/86237812, ,0,120.903183,29.5215,浙江省新昌县七星街道上礼泉官宏路10幢,4,维修站
11616,D3256,舟山市霁锃汽车销售服务有限公司,11616,0580-8806099,0580-8805858,0,122.034763,30.026318,舟山市定海区双桥舟山汽车城7号,1,4s店
